Time	jdens	u(t)
2.3116e-09	-0.382683	-651.877	-8.90532e-08	1.06568e-07	-9.65925e-08	9.35577e-08
2.3216e-09	-0.382683	-644.918	-8.8606e-08	1.06255e-07	-9.78485e-08	9.36042e-08
2.3316e-09	-0.382683	-638.595	-8.81694e-08	1.05866e-07	-9.90716e-08	9.36123e-08
2.3417e-09	0	-632.852	-8.75968e-08	1.05543e-07	-1.00124e-07	9.37256e-08
2.3517e-09	0	-627.799	-8.68557e-08	1.05341e-07	-1.00935e-07	9.39879e-08
2.3617e-09	0	-623.372	-8.61251e-08	1.05076e-07	-1.01694e-07	9.42173e-08
2.3717e-09	0	-619.566	-8.54075e-08	1.04752e-07	-1.02398e-07	9.44132e-08
2.3817e-09	0	-616.374	-8.4705e-08	1.0437e-07	-1.03044e-07	9.45754e-08
2.3917e-09	0	-613.789	-8.40196e-08	1.03933e-07	-1.03629e-07	9.47036e-08
2.4017e-09	0	-611.805	-8.33533e-08	1.03444e-07	-1.04152e-07	9.47978e-08
2.4117e-09	0	-610.413	-8.27079e-08	1.02907e-07	-1.0461e-07	9.4858e-08
2.4217e-09	0	-609.604	-8.2085e-08	1.02326e-07	-1.05002e-07	9.48847e-08
2.4317e-09	0	-609.369	-8.14862e-08	1.01703e-07	-1.05327e-07	9.48782e-08
2.4417e-09	0	-609.698	-8.09129e-08	1.01042e-07	-1.05584e-07	9.4839e-08
2.4517e-09	0	-610.581	-8.03663e-08	1.00348e-07	-1.05772e-07	9.47679e-08
2.4617e-09	0	-612.007	-7.98477e-08	9.9625e-08	-1.05892e-07	9.46656e-08
2.4717e-09	0	-613.963	-7.93581e-08	9.8876e-08	-1.05945e-07	9.45332e-08
2.4817e-09	0	-616.437	-7.88985e-08	9.81054e-08	-1.0593e-07	9.43717e-08
2.4918e-09	0	-619.447	-7.84655e-08	9.73093e-08	-1.05849e-07	9.41803e-08
2.5018e-09	0	-622.921	-7.80684e-08	9.65075e-08	-1.05704e-07	9.3964e-08
2.5118e-09	0	-626.869	-7.77034e-08	9.5696e-08	-1.05497e-07	9.37225e-08
2.5218e-09	0	-631.275	-7.73711e-08	9.48786e-08	-1.0523e-07	9.34572e-08
2.5318e-09	0	-636.122	-7.70718e-08	9.40591e-08	-1.04906e-07	9.31698e-08
2.5418e-09	0	-641.391	-7.68058e-08	9.32412e-08	-1.04527e-07	9.28617e-08
2.5518e-09	0.382683	-647.062	-7.65702e-08	9.24315e-08	-1.04094e-07	9.25379e-08
2.5618e-09	0.382683	-653.113	-7.60435e-08	9.19549e-08	-1.03288e-07	9.25214e-08
2.5718e-09	0.382683	-659.518	-7.55458e-08	9.14942e-08	-1.02434e-07	9.24937e-08
2.5818e-09	0.382683	-666.249	-7.50779e-08	9.10512e-08	-1.01537e-07	9.2455e-08
2.5918e-09	0.382683	-673.277	-7.46402e-08	9.06277e-08	-1.00602e-07	9.2406e-08
2.6018e-09	0.382683	-680.57	-7.42335e-08	9.02252e-08	-9.96348e-08	9.23471e-08
2.6118e-09	0.382683	-688.098	-7.3858e-08	8.98453e-08	-9.8641e-08	9.22789e-08
2.6218e-09	0.382683	-695.826	-7.35143e-08	8.94894e-08	-9.76257e-08	9.22019e-08
2.6318e-09	0.382683	-703.72	-7.32026e-08	8.91588e-08	-9.65941e-08	9.21168e-08
2.6419e-09	0	-711.826	-7.30639e-08	8.8708e-08	-9.56843e-08	9.18795e-08
2.6519e-09	0	-719.948	-7.3147e-08	8.81017e-08	-9.49648e-08	9.14501e-08
2.6619e-09	0	-728.13	-7.32669e-08	8.75199e-08	-9.42474e-08	9.10107e-08
2.6719e-09	0	-736.339	-7.34228e-08	8.69647e-08	-9.35351e-08	9.05635e-08
2.6819e-09	0	-744.539	-7.36139e-08	8.64378e-08	-9.28312e-08	9.01102e-08
2.6919e-09	0	-752.694	-7.38393e-08	8.5941e-08	-9.21386e-08	8.96529e-08
2.7019e-09	0.707107	-760.767	-7.40919e-08	8.54818e-08	-9.1454e-08	8.91995e-08
2.7119e-09	0.707107	-768.722	-7.37767e-08	8.56554e-08	-9.01865e-08	8.93454e-08
2.7219e-09	0.707107	-776.52	-7.34837e-08	8.58714e-08	-8.89302e-08	8.95009e-08
2.7319e-09	0.707107	-784.121	-7.3213e-08	8.6129e-08	-8.76898e-08	8.96653e-08
2.7419e-09	0.707107	-791.49	-7.29647e-08	8.64269e-08	-8.64695e-08	8.98381e-08
